Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;LifeSquare_nan;Healthcare_1_nan;Rooms_outlier;Square_outlier;KitchenSquare_outlier;LifeSquare_outlier;HouseFloor_outlier;Floor_outlier;HouseYear_outlier;LifeSquare/Square;Square/Rooms;NonresidentialSquare;floor_cat;house_age;age_cat
16131;27;0.14575695;0.15758438;-0.011918226;-0.5635965;0.21585833;-0.13681987;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;1;0;0;-0.36973876;-0.32759473;0.41630724;3;44;6
7404;61;-1.0888468;-1.1953635;-0.9443556;-0.5635965;0.21585833;-0.63466185;1981;1.5219535;0;0;52;10311;6;-0.17029193;1;9;0;0;1;0;0;0;0;0;0;0;0.5769391;0.22504234;-0.9128535;3;40;5
14648;90;-1.0888468;-1.3576672;-1.1749794;-0.96689624;-0.5662159;-1.2984512;1966;1.2260319;0;0;37;5288;0;1.2182698;3;2;0;0;0;0;0;0;0;0;1;0;0.37753505;-0.07938486;-0.8509523;3;55;7
2245;178;1.3803607;1.2457136;1.1865159;1.0496029;-0.957253;0.19507481;2002;0.78447986;0;0;19;3293;16;-0.53450483;3;7;0;0;0;0;0;0;0;0;0;0;-0.07891595;-0.6773774;0.6278528;2;19;4
11134;57;1.3803607;1.3678945;1.3051354;1.8562024;-0.37069732;0.6929168;2004;0.118456185;0;0;49;11395;3;0.5072512;3;4;1;0;0;0;0;0;0;0;0;0;-0.07676365;-0.6009873;0.518981;3;17;4
16362;5;1.3803607;0.19636074;0.67960995;-0.96689624;0.21585833;-0.63466185;1974;0.26629332;0;0;16;3433;4;2.1636164;4;5;0;0;0;0;0;0;0;0;1;0;0.83866405;-1.3334551;-0.14901644;3;47;7
14745;39;1.3803607;0.9577913;1.066513;0.24300319;2.3665624;1.3567063;1994;2.601225;0;0;25;5011;8;-0.397925;0;2;0;0;0;0;0;0;0;0;0;0;0.15464634;-0.85739255;0.45512044;5;27;5
14036;27;-1.0888468;-0.72105235;-1.0025946;1.0496029;0.020339765;0.6929168;2004;-0.36692348;0;0;11;3097;0;-0.17029193;0;0;0;0;1;0;0;0;0;0;0;0;-0.85405505;1.1146907;-0.42686555;3;17;4
7314;30;0.14575695;0.48556536;-0.25371215;-0.5635965;-0.37069732;-0.13681987;2016;-0.9997343;0;0;22;6398;141;0.025204718;3;23;0;0;0;0;0;1;0;0;0;0;-1.285493;-0.02000373;1.2309555;3;5;1
7062;91;-1.0888468;-1.0927651;-0.9464289;0.646303;0.6068954;-0.13681987;1971;1.8038923;0;0;30;6564;1;-0.17029193;0;0;0;0;1;0;0;0;0;0;0;0;0.24272953;0.41748253;-1.0244714;4;50;7
3732;112;-1.0888468;-1.9973451;-1.7492143;-0.5635965;-0.5662159;-0.63466185;1974;-0.4153285;0;0;31;6119;4;-0.17029193;1;2;0;0;1;0;0;1;0;0;0;0;0.8410354;-1.2792054;-1.4353359;3;47;7
1174;109;1.3803607;1.2385086;0.7985247;1.0496029;0.21585833;0.19507481;2005;-0.21558674;0;0;23;4635;5;3.0433514;2;4;0;0;0;0;0;0;0;0;0;0;-0.6135555;-0.681882;1.0239396;3;16;4
1337;64;1.3803607;1.5429506;1.5188773;1.0496029;1.193451;1.5226536;1987;0.13890257;0;0;46;7960;6;-0.9067518;3;11;0;0;0;0;0;0;0;0;0;0;-0.016438834;-0.49153847;0.78565097;4;34;5
13102;14;-1.0888468;-1.061861;-0.8665578;0.646303;0.8024139;-0.13681987;1974;-0.6473765;0;0;37;6856;84;1.2222869;2;5;0;0;0;0;0;0;0;0;0;0;0.38661566;0.4754481;-1.0557626;4;47;7
14858;31;-1.0888468;-0.980754;-1.1810216;0.24300319;-0.957253;-1.6303458;1977;-1.0003908;0;0;23;3684;2;-0.17029193;0;4;0;0;1;0;0;0;0;0;1;0;-0.7471504;0.62757754;-0.48990563;2;44;6
16327;6;-1.0888468;-0.4087598;-0.011918226;-0.5635965;3.1486366;2.0204957;1977;1.0422316;0;0;5;1564;0;-0.65233845;0;0;0;0;0;0;0;1;0;0;0;0;0.7904503;1.7004464;-0.5509209;5;44;6
6628;161;-1.0888468;-1.3045496;-1.280367;-0.96689624;-0.7617344;-1.4643985;1965;-0.8792541;0;0;19;3806;4;-0.17029193;0;3;0;0;1;0;0;0;0;0;0;0;-0.15908226;0.02024604;-0.6493069;2;56;8
5340;114;0.14575695;-0.54069203;-0.36993164;-0.96689624;-0.37069732;-0.96655655;1962;1.7461631;0;0;12;2270;23;1.9721369;1;0;0;0;0;0;0;0;1;0;0;0;0.28701335;-0.9824606;-0.3030623;3;59;8
5458;9;0.14575695;0.4118187;0.59927094;-0.5635965;-1.3482901;-1.9622405;1977;0.35627958;0;0;25;5648;1;-1.3352376;2;4;0;0;0;0;0;1;1;0;1;0;0.28701335;-0.08916568;0.2071748;1;44;6
220;62;0.14575695;1.232844;-0.011918226;-0.5635965;-1.3482901;-1.9622405;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;1;0;-1.7450885;0.68081796;2.2526839;1;44;6
1752;18;1.3803607;1.0901159;1.3406403;0.646303;-0.37069732;0.6929168;1996;-1.0003908;0;0;30;5562;0;-0.17029193;0;5;1;0;1;0;0;0;0;0;0;0;0.36134326;-0.7746604;0.2962286;3;25;4
14895;75;-1.0888468;-0.7718834;-0.6051744;1.0496029;1.584488;1.5226536;1977;1.5819553;0;1;30;5048;9;-0.94022727;2;5;0;0;0;0;0;0;1;0;0;1;0.28701335;1.0193486;-0.9319935;5;44;6
14225;62;1.3803607;2.2896137;-0.011918226;-0.5635965;0.6068954;0.6929168;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;0;0;-2.565784;-0.024708772;4.057483;4;44;6
6100;23;-1.0888468;-0.84778863;-0.011918226;-0.5635965;-1.3482901;0.6929168;1977;-0.3639413;0;0;6;1437;3;-0.17029193;0;2;0;0;1;0;0;1;0;0;0;0;2.0847135;0.87697595;-1.300714;1;44;6
15165;74;0.14575695;1.5591506;-2.5192432;-0.5635965;-1.3482901;-1.9622405;2017;1.5988576;0;0;35;7715;4;-0.049780294;0;6;0;0;0;0;0;1;0;0;1;0;-5.3153543;0.98683876;5.4491243;1;4;1
14366;23;0.14575695;0.6040928;-0.011918226;-0.5635965;-1.1527716;-1.7962931;1977;-0.3639413;0;0;6;1437;3;-0.17029193;0;2;0;0;1;0;0;1;0;0;1;0;-1.0368329;0.091155075;1.1788745;2;44;6
8753;25;1.3803607;1.71105;1.9212704;-0.5635965;-0.957253;-1.6303458;2017;-0.41454723;0;0;53;13670;4;-0.17029193;1;11;0;0;1;0;0;1;1;0;1;0;0.28701335;-0.38643906;1.034551;2;4;1
11667;13;0.14575695;0.16417459;0.13859065;0.24300319;-0.7617344;0.19507481;1987;-0.23778865;0;0;74;19083;2;-0.17029193;5;15;0;0;1;0;0;0;0;0;0;0;-0.101038575;-0.32141423;0.07645814;2;34;5
13111;55;-1.0888468;-0.8489567;-1.207429;0.24300319;-1.1527716;0.6929168;1992;-0.65297127;0;0;31;5569;0;-0.17029193;1;4;0;0;1;0;0;0;0;0;0;0;-1.1181805;0.87478507;-0.23702022;2;29;5
277;93;-1.0888468;-1.1787771;-1.1963592;0.646303;-0.37069732;0.5269695;1988;3.382658;0;0;25;6149;0;-0.17029193;0;0;0;0;1;0;0;0;0;0;0;0;-0.26824605;0.25615287;-0.9082951;3;33;5
5220;163;1.3803607;0.5262134;0.7151111;0.24300319;-1.1527716;-0.13681987;1981;-0.9360685;0;0;35;7077;56;1.7056723;3;19;0;0;0;0;0;0;0;0;0;0;0.28607646;-1.1272241;0.087930724;2;40;5
4311;30;0.14575695;0.42095762;-0.011918226;-0.5635965;3.344155;2.0204957;1977;-0.9997343;0;0;22;6398;141;0.025204718;3;23;0;0;0;0;0;1;0;0;0;0;-0.7834746;-0.08059493;0.86610794;6;44;6
11341;30;1.3803607;1.2873228;1.1908929;1.0496029;1.7800066;2.0204957;1985;-0.9997343;0;0;22;6398;141;0.025204718;3;23;0;0;0;0;0;0;0;0;0;0;-0.12814443;-0.6513624;0.69430757;5;36;5
2918;101;0.14575695;-0.94060516;-0.91857314;-0.16029663;-0.7617344;-0.63466185;1965;0.8962643;1;0;41;6558;7;0.6973918;3;2;0;0;0;0;0;0;0;0;0;0;-0.10901483;-1.3575119;-0.6012447;2;56;8
642;137;1.3803607;0.6235589;0.9393805;0.646303;0.020339765;-0.46871454;1977;0.68059915;0;0;23;3975;8;-0.3443643;2;0;0;0;0;0;0;0;0;0;0;1;0.490494;-1.0663617;-0.0782206;3;44;6
4792;168;-1.0888468;-0.3154578;-0.82619536;0.24300319;-1.1527716;-1.2984512;1960;1.8641988;0;0;27;5664;48;1.7043333;3;11;0;0;0;0;0;0;0;0;0;0;-1.2041203;1.8754495;0.27283448;2;61;8
11058;29;1.3803607;0.2672615;0.9776445;-0.96689624;-0.5662159;-1.2984512;1968;-0.4153285;0;0;31;6119;4;-0.17029193;1;2;0;0;1;0;0;0;0;0;1;0;1.2344844;-1.2891263;-0.34163404;3;53;7
4340;1;0.14575695;0.61514837;-0.011918226;-0.5635965;0.41137686;0.6929168;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;-1.0513364;0.10152336;1.1977557;4;44;6
9581;79;0.14575695;0.36047766;0.02428506;2.662802;-0.7617344;1.0248115;2002;0.025019782;0;0;29;6566;7;1.1606921;4;0;0;0;0;0;0;0;0;0;0;0;-0.63043785;-0.13731498;-0.046015613;2;19;4
13035;2;1.3803607;1.1173296;1.3182635;0.24300319;-0.5662159;-1.2984512;1977;0.096640125;0;0;39;10418;9;-0.17029193;1;9;0;0;0;0;0;0;0;0;1;1;0.28862655;-0.75764585;0.46259964;3;44;6
6572;13;-1.0888468;-0.8184152;-1.018587;-0.16029663;0.6068954;0.6929168;2002;-0.23778865;0;0;74;19083;2;-0.17029193;5;15;0;0;1;0;0;0;0;0;0;0;-0.6820377;0.9320706;-0.28729057;4;19;4
11422;6;-1.0888468;-0.34288502;-0.011918226;-0.5635965;-1.1527716;2.0204957;1977;1.0422316;0;0;5;1564;0;-0.65233845;0;0;0;0;0;0;0;1;0;0;0;0;0.631336;1.8240052;-0.43841696;2;44;6
12327;62;0.14575695;0.6464499;0.8380138;-0.5635965;-0.5662159;-1.2984512;2017;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;1;0;0;0;0.28701335;0.13087893;0.35659263;3;4;1
3835;1;0.14575695;-0.029425707;-0.011918226;-0.5635965;-0.37069732;0.6929168;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;-0.03339298;-0.5029788;0.09692298;3;44;6
11587;145;0.14575695;-0.19937986;-0.07761024;0.24300319;-0.957253;0.6929168;1989;-1.0003908;0;0;30;5562;0;-0.17029193;0;5;1;0;1;0;0;0;0;0;0;0;0.17215028;-0.6623672;-0.31686786;2;32;5
4352;104;0.14575695;-1.52888;-1.5876129;-0.5635965;-0.37069732;-1.1325039;1977;-0.9997343;0;0;22;6398;141;0.025204718;3;23;0;0;0;0;0;1;0;0;1;1;-0.52271795;-1.9092149;-0.8053685;3;44;6
677;71;-1.0888468;-0.705178;-1.1872426;0.24300319;0.8024139;-0.13681987;2000;-0.71908426;0;0;66;10573;1;0.3947737;3;8;0;0;0;0;0;0;0;0;1;0;-1.3534226;1.1444656;-0.012716366;4;21;4
3976;8;0.14575695;-0.1769278;0.09764447;0.646303;0.21585833;-0.13681987;1985;2.677313;0;0;23;5735;3;0.0760874;0;5;0;0;0;0;0;0;0;0;0;0;0.48906252;-0.641311;-0.55933356;3;36;5
11137;6;1.3803607;1.2298348;-0.011918226;-0.5635965;-1.3482901;-1.9622405;1977;1.0422316;0;0;5;1564;0;-0.65233845;0;0;0;0;0;0;0;1;0;0;1;0;-1.7421844;-0.6873051;2.2475448;1;44;6
11117;94;-1.0888468;-1.0259987;-0.92246234;0.646303;0.8024139;-0.13681987;1970;1.3747659;0;0;33;8667;2;-0.17029193;0;6;0;0;1;0;0;0;0;0;1;0;0.11628977;0.54271364;-0.9356715;4;51;7
6879;2;-1.0888468;-1.3981378;-1.8973936;-0.96689624;-0.7617344;-1.2984512;1967;0.096640125;0;0;39;10418;9;-0.17029193;1;9;0;0;0;0;0;0;0;0;0;0;-2.0247552;-0.1552942;-0.1596715;2;54;7
13903;9;0.14575695;0.03601353;-0.010704921;0.24300319;0.21585833;0.19507481;1991;0.35627958;0;0;25;5648;1;-1.3352376;2;4;0;0;0;0;0;0;0;0;0;0;-0.15324998;-0.4416078;0.014724389;3;30;5
6397;39;-1.0888468;-0.8714965;-1.0450366;-0.16029663;1.584488;0.6929168;2010;2.601225;0;0;25;5011;8;-0.397925;0;2;0;0;0;0;0;0;0;0;0;0;-0.63006556;0.83250785;-0.350105;5;11;3
10183;32;0.14575695;-0.48012364;-0.051091753;-0.5635965;-0.7617344;-0.63466185;1966;0.13890257;0;0;46;7960;6;-0.9067518;3;11;0;0;0;0;0;0;0;0;0;0;0.88122547;-0.92565763;-0.631566;2;55;7
3765;3;-1.0888468;-1.2039515;-1.4554034;-0.5635965;0.8024139;-0.13681987;1971;-0.5728921;0;0;43;10621;1;-1.3352376;2;3;0;0;0;0;0;0;0;0;1;0;-1.0166162;0.20893411;-0.38960198;4;50;7
9377;90;-1.0888468;-1.2996643;-0.968728;-0.96689624;-1.3482901;-1.2984512;1967;1.2260319;0;0;37;5288;0;1.2182698;3;2;0;0;0;0;0;0;0;0;0;0;0.86648715;0.029409107;-0.9689884;1;54;7
14882;1;0.14575695;0.10534705;0.16677214;0.646303;0.6068954;0.6929168;2010;-0.78530496;0;0;33;5261;0;-1.0540438;3;1;0;0;0;0;0;0;0;0;0;0;0.05859343;-0.3765846;-0.15001422;4;11;3
13171;85;0.14575695;0.024258781;-0.011918226;-0.5635965;-1.3482901;-1.9622405;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;1;0;-0.13401826;-0.45263177;0.18860777;1;44;6
9174;130;1.3803607;1.3161892;1.6906254;0.24300319;-0.5662159;-1.2984512;1977;1.8641988;0;0;27;5664;48;1.7043333;3;11;0;0;0;0;0;0;0;0;0;1;0.5229162;-0.63331455;0.41028044;3;44;6
12844;54;2.6149642;2.1868658;3.1732616;0.24300319;-0.957253;-1.2984512;1977;-0.9493584;0;0;30;5285;0;-0.5117415;6;6;0;0;0;0;0;0;0;0;0;1;1.1723629;-0.92118853;0.33666837;2;44;6
7249;6;1.3803607;0.9901003;1.1876863;-0.5635965;-1.3482901;-1.9622405;2016;1.0422316;0;0;5;1564;0;-0.65233845;0;0;0;0;0;0;0;1;1;0;1;0;0.28701335;-0.83719224;0.5754362;1;5;1
899;121;-1.0888468;-0.9095843;-1.1294433;0.24300319;-0.5662159;-0.13681987;1985;0.78447986;0;0;19;3293;16;-0.53450483;3;7;0;0;0;0;0;0;0;0;0;0;-0.77153754;0.76106805;-0.4226489;3;36;5
9704;30;0.14575695;0.37824565;-0.011918226;-0.5635965;0.8024139;-0.13681987;1977;-0.9997343;0;0;22;6398;141;0.025204718;3;23;0;0;0;0;0;1;0;1;1;0;-0.720589;-0.12065157;0.7931625;4;44;6
13474;46;-1.0888468;-1.2297741;-0.6412203;-0.96689624;-0.17517878;-0.63466185;1967;0.58516335;0;0;31;6137;4;-0.17029193;0;1;0;0;1;0;0;0;0;0;0;0;1.6703298;0.16049966;-1.1943548;3;54;7
3943;85;2.6149642;0.4246094;1.2691754;-0.5635965;-0.37069732;-0.63466185;1979;-0.68814224;0;0;52;11217;1;1.7043333;1;7;0;0;0;0;0;0;0;0;0;0;1.4191407;-1.7475387;-0.47610852;3;42;6
8371;57;0.14575695;-0.06486296;0.18828729;1.0496029;-0.17517878;-0.13681987;1978;0.118456185;0;0;49;11395;3;0.5072512;3;4;1;0;0;0;0;0;0;0;0;0;0.43496838;-0.536213;-0.55969375;3;43;6
7608;1;-1.0888468;-0.29376343;-1.422671;1.4529027;0.41137686;2.0204957;2015;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;0;0;0;0;0;-2.5280888;1.9161409;0.6487006;4;6;2
992;56;-1.0888468;-0.8933671;-1.1998794;0.24300319;0.6068954;0.6929168;1987;-1.0003908;0;0;23;5067;4;-0.17029193;2;6;0;0;1;0;0;0;0;0;0;0;-1.0017161;0.79148597;-0.3208129;4;34;5
10902;27;-1.0888468;-0.78877753;-0.6399565;-0.5635965;-0.37069732;0.19507481;2009;0.7751224;0;0;9;1892;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;0.24103144;0.9876609;-0.53887206;3;12;3
8838;1;0.14575695;-0.015655924;-0.011918226;-0.5635965;-0.7617344;0.6929168;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;-0.059532825;-0.49006504;0.120439634;2;44;6
10524;23;1.3803607;1.088019;-0.011918226;-0.5635965;-0.5662159;0.6929168;1977;-0.3639413;0;0;6;1437;3;-0.17029193;0;2;0;0;1;0;0;1;0;0;0;0;-1.6006335;-0.77597135;2.0053453;3;44;6
16092;62;1.3803607;2.278382;-0.011918226;-0.5635965;-0.957253;-1.6303458;2014;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;1;0;-2.5587456;-0.03173102;4.038301;2;7;2
13695;48;0.14575695;-0.10329673;-0.22640616;0.24300319;0.6068954;-0.13681987;1984;-0.6549938;0;0;46;9515;5;-0.17029193;1;10;0;0;1;0;0;0;0;0;0;0;-0.3230865;-0.5722574;0.0038468;4;37;5
582;64;1.3803607;1.209718;1.2154293;1.0496029;-0.957253;0.6929168;1988;0.13890257;0;0;46;7960;6;-0.9067518;3;11;0;0;0;0;0;0;0;0;0;0;0.01061002;-0.6998826;0.53594416;2;33;5
8208;109;0.14575695;1.3207684;0.65512174;1.0496029;1.3889695;0.8588641;1987;-1.0003908;0;0;25;5027;4;-1.3138133;1;1;0;0;0;0;0;0;0;0;0;0;-0.90967035;0.7632763;1.3153695;5;34;5
9002;52;1.3803607;1.5389822;1.7143395;1.0496029;-0.37069732;0.6929168;2009;2.1168098;0;0;34;7065;1;-0.37114465;2;5;0;0;0;0;0;0;0;0;0;0;0.24520423;-0.49401975;0.5731337;3;12;3
11802;23;1.3803607;0.7490899;0.9424524;-0.5635965;0.21585833;-0.63466185;2018;-0.70932174;0;0;0;168;0;-0.17029193;0;0;0;0;1;0;0;1;1;0;1;0;0.28701335;-0.9878771;0.42195588;3;3;1
5743;30;-1.0888468;-1.1461494;-0.98599905;-0.5635965;-1.3482901;-1.9622405;2016;-0.9997343;0;0;22;6398;141;0.025204718;3;23;0;0;0;0;0;1;1;0;1;0;0.28701335;0.31735152;-0.78497034;1;5;1
14707;41;1.3803607;1.5505713;1.1932484;1.8562024;1.7800066;0.6929168;2009;0.46985734;0;0;36;10055;3;-0.17029193;1;0;0;0;1;0;0;0;0;0;1;0;-0.45252344;-0.4867739;0.9487347;5;12;3
14123;74;-1.0888468;-0.24202575;-0.06603164;-0.5635965;1.3889695;1.3567063;1977;-0.3639413;0;0;6;1437;3;-0.17029193;0;2;0;0;1;0;0;1;1;0;0;0;0.28701335;2.0131834;-0.20920627;5;44;6
5284;27;2.6149642;3.6269097;4.174366;2.2595022;0.020339765;-0.13681987;2015;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;0;0;0;0;0;0.56261104;-0.24592893;1.2605945;3;6;2
9736;154;0.14575695;-0.09571257;-0.038872108;1.4529027;-0.957253;2.0204957;2003;2.8677232;0;0;20;4386;14;-0.17029193;1;5;0;0;1;0;0;0;0;0;0;0;0.0413537;-0.5651447;-0.46961755;2;18;4
1462;8;-1.0888468;-0.9272535;-1.4440482;0.24300319;-0.17517878;0.6929168;2009;-0.22526152;0;0;21;4346;2;-1.1544702;1;2;0;0;0;0;0;0;0;0;0;0;-1.6038955;0.7279265;-0.12167858;3;12;3
8136;62;1.3803607;1.7173568;-0.011918226;-0.5635965;0.6068954;0.6929168;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;0;0;0;-2.165717;-0.38249606;3.0801568;4;44;6
8612;169;1.3803607;0.9111941;0.762621;1.0496029;2.3665624;2.0204957;2017;0.5022929;0;0;18;3594;4;-1.1183167;1;5;0;0;0;0;0;0;0;0;0;0;-0.23578471;-0.8865261;0.5027285;5;4;1
16761;27;0.14575695;0.2931766;-0.08619521;-0.5635965;0.41137686;-0.46871454;2017;-0.8521769;0;0;2;469;0;-0.17029193;0;0;0;0;1;0;0;1;0;0;0;0;-0.7235939;-0.20043206;0.72606015;4;4;1
16295;27;-1.0888468;-0.9136972;-0.74947345;-0.16029663;-0.5662159;0.6929168;1977;-0.9025102;0;0;4;915;0;-0.17029193;0;0;0;0;1;0;0;0;1;0;0;0;0.28701335;0.7533536;-0.7332809;3;44;6
8122;57;-1.0888468;-0.84745854;-1.0612447;1.0496029;2.3665624;1.5226536;2004;0.118456185;0;0;49;11395;3;0.5072512;3;4;1;0;0;0;0;0;0;0;0;0;-0.72946;0.8775951;-0.5810138;5;17;4
10362;27;0.14575695;1.3316734;-0.011918226;-0.5635965;0.21585833;-0.13681987;1977;-0.39435473;0;0;2;629;1;-0.17029193;0;0;1;0;1;0;0;1;0;1;0;0;-1.838291;0.7735033;2.4214692;3;44;6
15891;27;1.3803607;1.5236696;-0.011918226;-0.5635965;0.6068954;-0.13681987;1977;-0.8521769;0;0;2;469;0;-0.17029193;0;0;0;0;1;0;0;1;0;1;0;0;-2.008059;-0.5035933;2.7493691;4;44;6
15767;59;-1.0888468;-0.98646426;-1.3312211;-0.16029663;-0.37069732;0.6929168;2012;1.5988576;0;0;35;7715;4;-0.049780294;0;6;0;0;0;0;0;0;0;0;0;0;-1.1619843;0.616867;-0.24522012;3;9;2
7389;23;-1.0888468;-0.20259953;-0.025914358;-0.5635965;0.020339765;-0.63466185;1977;-0.88219494;0;0;2;475;0;-0.17029193;0;0;0;0;1;0;0;1;1;0;0;0;0.28701335;2.0871336;-0.18409903;3;44;6
14393;83;2.6149642;3.447183;3.689118;1.4529027;1.3889695;0.6929168;1990;-0.93554974;0;0;38;4788;2;-0.17029193;0;4;0;0;1;0;0;0;0;0;0;0;0.28821686;-0.33020577;1.6570925;5;31;5
280;1;0.14575695;0.34803107;-0.011918226;-0.5635965;-0.17517878;1.1907588;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;-0.6751729;-0.14898778;0.74156064;3;44;6
872;27;-1.0888468;-1.3439094;-1.1872246;1.0496029;0.020339765;1.5226536;2016;0.7751224;0;0;9;1892;0;-0.17029193;0;1;0;0;1;0;0;0;1;0;0;0;0.28701335;-0.05357978;-1.2962711;3;5;1
7524;67;1.3803607;0.2764682;0.8571418;-0.5635965;-0.957253;-0.63466185;1976;-0.93554974;0;0;38;4788;2;-0.17029193;0;4;0;0;1;0;0;0;0;0;0;0;0.99838924;-1.2833703;-0.29541257;2;45;6
10864;1;-1.0888468;-0.714732;-0.5470215;-0.5635965;0.6068954;0.6929168;2016;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;1;0;0;0;0.28701335;1.1265454;-0.5102352;4;5;1
10067;87;-1.0888468;-1.0411309;-1.14462;0.24300319;0.41137686;0.6929168;1987;-0.15668462;0;0;43;7227;0;-0.17029193;1;6;1;0;1;0;0;0;0;0;0;0;-0.4904264;0.5143308;-0.63133556;4;34;5
2597;169;-1.0888468;-0.6974157;-0.011918226;-0.5635965;-0.5662159;-0.13681987;1977;0.5022929;0;0;18;3594;4;-1.1183167;1;5;0;0;0;0;0;1;0;1;0;0;1.588972;1.1590251;-1.0439004;3;44;6
9651;27;0.14575695;0.4937301;-0.011918226;-0.5635965;-1.3482901;-1.9622405;2015;-0.8521769;0;0;2;469;0;-0.17029193;0;0;0;0;1;0;0;1;0;0;1;0;-0.8872116;-0.012346583;0.990392;1;6;2
5129;25;1.3803607;1.285986;1.4241042;0.646303;0.6068954;1.5226536;2000;0.58516335;0;0;31;6137;4;-0.17029193;0;1;0;0;1;0;0;0;0;0;0;0;0.19728374;-0.6521983;0.542892;4;21;4
10599;44;1.3803607;0.745584;1.444612;0.646303;0.21585833;-0.13681987;1970;0.025860801;0;0;25;4724;2;0.37602744;1;3;0;0;0;0;0;0;0;0;0;0;1.0865716;-0.9900689;-0.401617;3;51;7
9180;96;0.14575695;-0.012138645;0.22668011;0.646303;-0.7617344;-0.80060923;1998;-0.65506333;0;0;53;14892;4;-0.17029193;1;4;0;0;1;0;0;0;0;0;0;0;0.4025064;-0.48676643;-0.4137195;2;23;4
2731;53;-1.0888468;-0.9937349;-0.79191786;0.24300319;-0.7617344;1.8545482;2020;-0.5834981;0;0;34;7759;0;-1.068773;1;3;0;0;0;0;0;0;0;0;0;0;0.39868572;0.60322976;-0.92163754;2;1;1
12826;1;-1.0888468;-0.42645228;-0.011918226;-0.5635965;-1.3482901;-1.9622405;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;0.8345019;1.6672612;-0.5811369;1;44;6
7298;2;0.14575695;-0.53525335;-0.032945592;-0.5635965;-0.957253;-0.63466185;1971;1.5988576;0;0;35;7715;4;-0.049780294;0;6;0;0;0;0;0;0;0;0;0;0;1.0689626;-0.97736;-0.7448193;2;50;7
12079;130;-1.0888468;-1.7041568;-1.6404364;-0.16029663;0.41137686;0.5269695;1996;0.8342375;0;0;21;4472;6;0.566168;4;7;1;0;0;0;0;0;0;0;0;0;-0.08411233;-0.7292828;-1.1454537;4;25;4
10986;1;0.14575695;0.49858606;-0.011918226;-0.5635965;0.41137686;0.6929168;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;-0.89398617;-0.007792496;0.9986853;4;44;6
15343;23;1.3803607;0.58738977;-0.011918226;-0.5635965;0.21585833;-0.13681987;1977;-0.70932174;0;0;0;168;0;-0.17029193;0;0;0;0;1;0;0;1;0;0;0;0;-1.0147575;-1.0889753;1.1503483;3;44;6
3888;44;0.14575695;0.1685311;0.22670944;0.646303;-0.7617344;0.5269695;1982;0.025860801;0;0;25;4724;2;0.37602744;1;3;0;0;0;0;0;0;0;0;0;0;0.05487367;-0.31732857;-0.105194435;2;39;5
5365;1;0.14575695;0.306264;-0.011918226;-0.5635965;0.6068954;0.6929168;1977;-0.9405719;0;0;1;264;0;-0.17029193;0;1;0;0;1;0;0;1;0;0;0;0;-0.6110796;-0.18815826;0.670229;4;44;6
6873;53;0.14575695;0.1032085;0.14968811;0.24300319;0.8024139;-0.13681987;1985;-0.5834981;0;0;34;7759;0;-1.068773;1;3;0;0;0;0;0;0;0;0;1;0;0.030201545;-0.37859017;-0.03934345;4;36;5
3487;37;0.14575695;-0.49479958;0.060063425;-0.5635965;-1.1527716;0.19507481;1972;0.073071316;0;0;28;7287;5;-0.94692236;1;3;0;0;0;0;0;0;0;0;0;0;1.1774353;-0.9394212;-0.7736299;2;49;7
14957;23;0.14575695;0.17005314;-0.011918226;-0.5635965;-0.5662159;0.6929168;1977;-0.3639413;0;0;6;1437;3;-0.17029193;0;2;0;0;1;0;0;1;0;0;0;0;-0.39081165;-0.31590116;0.43760192;3;44;6
